,network_structure,loss,acc,f1
0,10,0.7424150270930792,0.7062146855612933,0.7071926999463232
1,25,0.7144476087753382,0.7062146912860332,0.707608767412689
2,50,0.722814394255816,0.723163843828406,0.7221051818980952
3,100,0.7283706735756438,0.7175141290082769,0.7178971894568225
4,500,0.7654569364536954,0.6949152562577846,0.6908471656749139
5,1000,0.7156360870027273,0.7796610246943889,0.7779639744014123
6,10 25,0.7747982198235679,0.7175141317022722,0.7154582734809165
7,10 50,0.7386087889725206,0.7005649653531737,0.7010102905372237
8,10 100,0.8138910851909615,0.7175141290082769,0.7137331468870486
9,10 500,0.7156323773712762,0.7231638354096709,0.7216754980442573
10,10 1000,0.7279987506947275,0.7457627165788985,0.7450411223996131
11,25 10,0.7416879521251398,0.7457627192728937,0.7428079347150635
12,25 50,0.7336184160184052,0.7514124340930227,0.749805505986887
13,25 100,0.8008632090805614,0.7344632842446451,0.7306859806859807
14,25 500,0.7829017800799871,0.706214682867298,0.7067262811177546
15,25 1000,0.7625415214037491,0.6949152535637894,0.6889071712601126
16,50 10,0.7141876581024988,0.7401129990647741,0.7379691959131213
17,50 25,0.79211365738831,0.7118644141881479,0.7101165820590282
18,50 100,0.7839128998039806,0.7288135529237952,0.7279370872436566
19,50 500,0.7470484675660645,0.7231638384404155,0.7207136944222099
20,50 1000,0.8790096320674918,0.7344632731319147,0.7310207085041522
21,100 10,0.7777980165292988,0.7401129879520438,0.7343278195852235
22,100 25,0.7381041390074174,0.7401129936767836,0.7405108832523836
23,100 50,0.753259195783044,0.7401129909827884,0.7386261826946731
24,100 500,0.8360011166771927,0.7570621489131518,0.7578952479353295
25,100 1000,0.9168712355322757,0.7118644114941527,0.7122484495503594
26,500 10,0.7380099182075026,0.7514124313990275,0.7479525143390688
27,500 25,0.8658897674689858,0.7062146912860332,0.7003986112897005
28,500 50,0.7596425824919663,0.7627118664272761,0.7629550890247144
29,500 100,0.9282216022243608,0.7344632788566546,0.7303010499826742
30,500 1000,1.0307197584270757,0.7627118637332808,0.7601356049416124
31,1000 10,0.7263258193845803,0.7570621546378917,0.7596398030909897
32,1000 25,0.924552485094232,0.7288135640365255,0.728001464021545
33,1000 50,0.9038549513466614,0.7401129990647741,0.7420142509558568
34,1000 100,1.0572130164857638,0.6949152508697941,0.6933580104983229
35,1000 500,0.9541067504613413,0.7683615812474052,0.7671381571209173
36,10 25 50,0.7901427543769448,0.7005649734351594,0.7001233883632237
37,10 25 100,0.8345856471250286,0.6949152478390495,0.694276464479873
38,10 25 500,0.7283581663659737,0.7401129963707789,0.7399883135732193
39,10 25 1000,0.8594272850596972,0.7344632815506499,0.7319653285627165
40,10 50 25,0.7385295669911272,0.7627118583452903,0.7576252723311548
41,10 50 100,0.7248542453609618,0.7401129990647741,0.7383660863378911
42,10 50 500,0.8444009935115017,0.7118644030754175,0.7110849362999403
43,10 50 1000,0.7307220987007443,0.751412436787018,0.7476526588676121
44,10 100 25,0.7689228862692408,0.655367239046905,0.6526350748282375
45,10 100 50,0.7641780831046023,0.7344632788566546,0.7320206205098291
46,10 100 500,0.8308968405939091,0.7175141290082769,0.7176641910586864
47,10 100 1000,0.9347503548961574,0.6666666602684279,0.6639509915371984
48,10 500 25,0.7327507077637365,0.7231638465224013,0.7223666781141147
49,10 500 50,0.788412644701489,0.7344632788566546,0.7282088624726932
50,10 500 100,0.8901816249567237,0.69491525322704,0.6875313761493126
51,10 500 1000,0.9368402156452674,0.6779661060726575,0.6743600203977561
52,10 1000 25,0.8215469334085109,0.7231638465224013,0.724967382911308
53,10 1000 50,0.738163370870601,0.7175141263142818,0.7171530308220957
54,10 1000 100,0.8370436524267251,0.6892655414376555,0.6832205392630787
55,10 1000 500,0.9723479996966777,0.6553672363529097,0.6519833323858312
56,25 10 50,0.7701249354976719,0.7288135640365255,0.7291769690080967
57,25 10 100,0.766317331858274,0.7288135613425303,0.7288809024658081
58,25 10 500,0.8173953422718803,0.7288135529237952,0.7287546927717469
59,25 10 1000,0.8611150676921263,0.6949152505330447,0.6953658151457883
60,25 50 10,0.7879768663880515,0.73446327582591,0.7293227055131816
61,25 50 100,0.8369152842268432,0.7344632788566546,0.7318445896877268
62,25 50 500,0.8308023066170471,0.7005649710779136,0.7033211917904811
63,25 50 1000,0.7917603894142108,0.7118644141881479,0.7125418137129262
64,25 100 10,0.6687010247155097,0.7683615866353957,0.7677166962881249
65,25 100 50,0.7659948586070605,0.751412436787018,0.7470072239422084
66,25 100 500,0.791887733222401,0.6836158266175265,0.6851851851851852
67,25 100 1000,0.8700722442508417,0.6892655414376555,0.6746342647567719
68,25 500 10,0.753094973537208,0.7627118691212713,0.7620706337687468
69,25 500 50,0.8312709644689398,0.7231638492163965,0.7207784256910695
70,25 500 100,0.8239845899538806,0.7401130017587694,0.7342047930283225
71,25 500 1000,0.9775106677901273,0.6779661060726575,0.678164511440802
72,25 1000 10,0.7882570008100089,0.7231638354096709,0.7174219539309403
73,25 1000 50,0.8387289508587896,0.6949152616457751,0.690359075258239
74,25 1000 100,0.8107869204154796,0.7514124233170417,0.7495781816170166
75,25 1000 500,0.7328199232365452,0.7514124233170417,0.750684017350684
76,50 10 25,0.7985258860103155,0.6949152616457751,0.6912464985994399
77,50 10 100,0.8229828992132413,0.7570621516071471,0.7539144293861275
78,50 10 500,0.749920372235573,0.7570621543011423,0.7501753668026002
79,50 10 1000,0.8183061776861633,0.7683615785534099,0.7617316017316017
80,50 25 10,0.7775384968956985,0.7457627192728937,0.7440957223135442
81,50 25 100,0.7869929290760709,0.7175141178955466,0.7169802848594448
82,50 25 500,0.8518939062026935,0.6723163804765475,0.6719703243616286
83,50 25 1000,0.819295510397119,0.723163843828406,0.7162976084242175
84,50 100 10,0.7557145027117541,0.7796610162756538,0.7769083085914769
85,50 100 25,0.769665489425767,0.7344632815506499,0.7337548296452406
86,50 100 500,0.9167788648335947,0.7401129990647741,0.7364582612107364
87,50 100 1000,0.8843577453645609,0.7175141232835371,0.7123240321769734
88,50 500 10,0.8434427511894097,0.7457627084969127,0.7428452513080703
89,50 500 25,0.8871813854255245,0.7118644088001574,0.7106631036543427
90,50 500 100,0.7918125044154583,0.7740112933735389,0.7692495733768411
