,network_structure,loss,acc,f1
0,10,0.715182843181373,0.700564968047169,0.6986537064968438
1,25,0.7439908570488968,0.7401129879520438,0.7374566004590615
2,50,0.7120003356771955,0.7740112987615294,0.7739042980935151
3,100,0.6641152164356857,0.7514124256742876,0.7511415525114155
4,500,0.7346201333622474,0.7344632704379195,0.7329567794815958
5,1000,0.7346963801626432,0.751412436787018,0.7480919770698043
6,10 25,0.7290571631684815,0.7288135529237952,0.7289654396037374
7,10 50,0.714126788290207,0.7683615812474052,0.7655011655011655
8,10 100,0.7236900767364071,0.7683615812474052,0.7617428577552027
9,10 500,0.738309639995381,0.7231638434916566,0.721413596885295
10,10 1000,0.7744054848191428,0.7175141290082769,0.7156527584649388
11,25 10,0.7432385420395156,0.7344632704379195,0.735580175860512
12,25 50,0.7200265216962093,0.7401129990647741,0.7404605317377903
13,25 100,0.7480284992584401,0.7344632731319147,0.7324098330290281
14,25 500,0.7684627959957231,0.7118644114941527,0.7009073479579097
15,25 1000,0.7710720879883416,0.751412436787018,0.7481481481481481
16,50 10,0.7175372488754618,0.7457627081601633,0.7435749256137605
17,50 25,0.7378241170597615,0.7118644061061622,0.7057678560662826
18,50 100,0.7188749619796451,0.7683615755226653,0.7633582350563483
19,50 500,0.7912706358958099,0.7175141205895419,0.7177039391071246
20,50 1000,0.8199453919620837,0.706214693643279,0.7012761091444352
21,100 10,0.7195844680576001,0.7570621462191566,0.7551513620479137
22,100 25,0.7601848948473311,0.7457627165788985,0.7441308285852185
23,100 50,0.7816808274236776,0.7344632704379195,0.7336765907320503
24,100 500,0.8350915918915959,0.7401129963707789,0.7377816222360122
25,100 1000,0.8849676935012731,0.751412426011037,0.7503005387897476
26,500 10,0.6974663141757081,0.7570621516071471,0.7538477127784217
27,500 25,0.7714572633053624,0.7231638381036661,0.7186836668058364
28,500 50,0.8072228674161233,0.7457627081601633,0.7400464568749868
29,500 100,0.7929689446411564,0.7457627165788985,0.7463783528299658
30,500 1000,0.940438878738274,0.6836158181987914,0.6784607984607985
31,1000 10,0.7773353043249098,0.7288135556177905,0.7266641404572439
32,1000 25,0.8163783779252047,0.7231638434916566,0.7232135955935973
33,1000 50,0.839114026161237,0.7175141232835371,0.7066379043517869
34,1000 100,0.8892781471802016,0.7344632785199052,0.7312618047912164
35,1000 500,0.9161453119105538,0.7401129879520438,0.7372130839111971
36,10 25 50,0.8053477167409692,0.7344632842446451,0.7304583495059687
37,10 25 100,0.7478758962140919,0.7118644141881479,0.7129054520358867
38,10 25 500,0.7778724886603274,0.7627118664272761,0.7618157543391187
39,10 25 1000,0.802615640527111,0.7344632842446451,0.7307283785788458
40,10 50 25,0.7438082977876825,0.7288135556177905,0.7283361143199417
41,10 50 100,0.7794015128060249,0.7175141317022722,0.7160956125569493
42,10 50 500,0.7736272710864827,0.706214682867298,0.7018478951663881
43,10 50 1000,0.7467754186883484,0.6836158239235313,0.6755434782608695
44,10 100 25,0.8357838062243274,0.7288135613425303,0.7254641654641655
45,10 100 50,0.7181249469687037,0.7909604513039024,0.79032350885847
46,10 100 500,0.7105466491084987,0.7514124313990275,0.7503877072343353
47,10 100 1000,0.840581788855084,0.6949152616457751,0.684101617845728
48,10 500 25,0.7442255781195258,0.7457627192728937,0.7412952024602509
49,10 500 50,0.8483909280960169,0.6836158155047961,0.6825442727698366
50,10 500 100,0.7946576839786464,0.6892655441316508,0.6882664505306014
51,10 500 1000,0.7967798400059932,0.7175141178955466,0.7168423653885095
52,10 1000 25,0.756994142370709,0.6836158128108009,0.6738565965313351
53,10 1000 50,0.8168778796653963,0.7344632731319147,0.7311218985976268
54,10 1000 100,0.8465451402852764,0.7118644141881479,0.7123648812275719
55,10 1000 500,0.7330421431589935,0.7344632761626594,0.7336479029328092
56,25 10 50,0.7889309097818062,0.7401129963707789,0.7387744380652183
57,25 10 100,0.7898750449978026,0.7288135640365255,0.7299276447887743
58,25 10 500,0.7095081691688063,0.7005649707411642,0.6965228386281018
59,25 10 1000,0.8864069927883687,0.7118644114941527,0.7103954444795951
60,25 50 10,0.6829390899609711,0.7570621404944167,0.7533814668105562
61,25 50 100,0.7670232973529794,0.7062146912860332,0.7032455000196935
62,25 50 500,0.7822388925794828,0.7231638381036661,0.7222456588899542
63,25 50 1000,0.8143685998889686,0.7288135667305208,0.726786240579344
64,25 100 10,0.7675718604508093,0.7514124229802923,0.7509833283418189
65,25 100 50,0.840560490802183,0.7231638381036661,0.7238363050173563
66,25 100 500,0.8742065574489745,0.7005649710779136,0.6943689869835881
67,25 100 1000,0.7206011566065126,0.7344632785199052,0.7329594443132926
68,25 500 10,0.7312400300624007,0.7288135556177905,0.724465811965812
69,25 500 50,0.7620263103037904,0.7627118607025362,0.7615397990984846
70,25 500 100,0.834735129512636,0.7401129933400342,0.7350429239129069
71,25 500 1000,0.8642514257107751,0.7401130017587694,0.7362470630129612
72,25 1000 10,0.7356004395053886,0.7005649764659041,0.6936177815894796
73,25 1000 50,0.7693149555200911,0.740112990646039,0.7395191120800191
74,25 1000 100,0.7910225196073284,0.7457627165788985,0.7446570952923358
75,25 1000 500,0.964146172259487,0.7231638492163965,0.7198412698412698
76,50 10 25,0.7249153633575655,0.7401129963707789,0.7400427783406508
77,50 10 100,0.7597903437533621,0.7457627165788985,0.7451236444144246
78,50 10 500,0.7669581999886508,0.7457627165788985,0.7442325986998574
79,50 10 1000,0.6989770619209204,0.7627118664272761,0.7619845584609671
80,50 25 10,0.671583372657582,0.7344632731319147,0.7325396825396826
81,50 25 100,0.7323687029423687,0.7514124340930227,0.7493123228972286
82,50 25 500,0.7229247079730707,0.7005649707411642,0.6849523329669832
83,50 25 1000,0.8600078188093369,0.7457627108541586,0.7408003114946086
84,50 100 10,0.8097604863387716,0.7288135613425303,0.729233580753777
85,50 100 25,0.8254366655134212,0.7457627192728937,0.7371602479409464
86,50 100 500,0.7906807886678621,0.7570621489131518,0.7536785512167515
87,50 100 1000,1.018224222511895,0.7231638354096709,0.7185023788472065
88,50 500 10,0.8665479381205672,0.7344632731319147,0.7327044025157233
89,50 500 25,0.8337756849951663,0.7231638354096709,0.7186298915593875
90,50 500 100,0.8862247177436526,0.7175141205895419,0.7136872627660118
91,50 500 1000,1.0303824769575043,0.7062146855612933,0.7004258886653254
92,50 1000 10,0.7367558371549272,0.7344632788566546,0.7331030206395607
93,50 1000 25,0.8599655607999381,0.7514124313990275,0.7490124203856022
94,50 1000 100,0.8181288690216797,0.6949152586150305,0.6930452815396482
95,50 1000 500,0.9974686749237406,0.7005649653531737,0.7016067103786402
96,100 10 25,0.7722225997407558,0.7344632731319147,0.7332970225127088
97,100 10 50,0.7469694200208632,0.7627118637332808,0.7612111511271175
98,100 10 500,0.8219682543964709,0.7288135556177905,0.7256103474425112
99,100 10 1000,0.9345484416363603,0.7175141205895419,0.7173468230851211
100,100 25 10,0.745727136310211,0.7231638354096709,0.7170162937821919
101,100 25 50,0.7453081887320611,0.7570621489131518,0.7544444444444444
102,100 25 500,0.9662438711877597,0.6949152586150305,0.6961538461538462
103,100 25 1000,0.958141248104936,0.700564968047169,0.6984313476169284
104,100 50 10,0.7249327574746084,0.7514124313990275,0.748794182310164
105,100 50 25,0.7240323168409746,0.7627118691212713,0.7568627450980392
106,100 50 500,0.8005381367974362,0.7627118664272761,0.7613887012277071
107,100 50 1000,0.8165946117902206,0.751412436787018,0.749984940241597
108,100 500 10,0.8594056145619537,0.7401129990647741,0.7393923288156614
109,100 500 25,0.800803258930896,0.7514124313990275,0.7533946912098172
110,100 500 50,0.8063532474350794,0.711864408463408,0.7114092361617113
111,100 500 1000,1.1131104264555678,0.7062146909492838,0.7042891473613381
112,100 1000 10,0.9973847980553148,0.6497175077260551,0.6480122688362783
113,100 1000 25,0.8738628888534288,0.7118644141881479,0.7124786324786325
114,100 1000 50,0.8956185538889998,0.7005649707411642,0.6992910616847491
115,100 1000 500,0.985959184371819,0.73446327582591,0.7305050147432083
116,500 10 25,0.728626256945443,0.7683615755226653,0.7655372571555313
117,500 10 50,0.7178058082101035,0.7966101634300361,0.7960045360045359
118,500 10 100,0.8237221530601804,0.7401130017587694,0.7386542903765868
119,500 10 1000,0.9977397097032622,0.7288135529237952,0.7234795790975567
120,500 25 10,0.8586075804327841,0.7344632842446451,0.7310806137413267
121,500 25 50,0.821653293687745,0.7570621516071471,0.7545398386822336
122,500 25 100,0.7708923143182097,0.7683615866353957,0.7645592816565879
123,500 25 1000,0.9354368266412767,0.7570621404944167,0.7536249586609299
124,500 50 10,0.800603629505567,0.7683615893293909,0.7619708211569112
125,500 50 25,0.8883407088996327,0.7344632815506499,0.7346224804695254
126,500 50 100,0.9934493141659235,0.7288135640365255,0.7288042986020277
127,500 50 1000,1.08622494592505,0.7344632842446451,0.7311157796451914
128,500 100 10,0.9012900207002285,0.7514124229802923,0.7512117895153461
129,500 100 25,0.9249078843553188,0.7231638465224013,0.7172117603917254
130,500 100 50,0.9068382341982955,0.7683615839414004,0.7649855385704442
131,500 100 1000,1.0399039114935924,0.7288135667305208,0.7263363744085649
132,500 1000 10,0.9130864608085761,0.7288135667305208,0.7214499486408118
133,500 1000 25,0.9875777818388858,0.7514124229802923,0.7469408056223031
134,500 1000 50,0.9349345938634064,0.7175141205895419,0.7157876405401159
135,500 1000 100,0.9861758691442888,0.7288135610057809,0.7242905212395434
136,1000 10 25,0.8541276734427544,0.7457627084969127,0.7417608758668361
137,1000 10 50,0.7738028262968117,0.7570621516071471,0.7552008868840553
138,1000 10 100,0.784507529883735,0.7683615866353957,0.7649818166260215
139,1000 10 500,1.070315546908621,0.7118644057694128,0.7087450449280471
140,1000 25 10,0.9497262434770832,0.7231638407976614,0.7188917940168323
141,1000 25 50,0.8172599151309601,0.7175141259775324,0.7099845940425652
142,1000 25 100,0.9932020700584023,0.7175141205895419,0.7119398309874501
143,1000 25 500,1.0477961813662686,0.7288135529237952,0.7236882139794761
144,1000 50 10,0.8992250773866298,0.7570621489131518,0.7525861433146201
145,1000 50 25,0.8924071263458769,0.73446327582591,0.7349275322779197
146,1000 50 100,0.9866430739224967,0.7401129879520438,0.7351334093131904
147,1000 50 500,0.9317545870603141,0.7062146966740236,0.6981492342782666
148,1000 100 10,0.8503834763489201,0.7344632785199052,0.7257694783728295
149,1000 100 25,0.9346769415052597,0.740112990646039,0.736197723104695
150,1000 100 50,0.935303404506317,0.7457627054661681,0.7426526046660274
151,1000 100 500,0.9902311576961798,0.7401129936767836,0.7391412049241378
152,1000 500 10,0.970911943979856,0.7231638407976614,0.7185237701366733
153,1000 500 25,1.042738309014315,0.7570621543011423,0.7521623842563177
154,1000 500 50,1.07493647815144,0.7570621404944167,0.7524429191095857
155,1000 500 100,0.8821228008485783,0.7457627054661681,0.7475768157143886
156,10 25 50 100,0.8367133473945876,0.7175141317022722,0.7148787206763204
157,10 25 50 500,0.8143214519414524,0.6949152586150305,0.6915384615384615
158,10 25 50 1000,0.881903585404326,0.6836158128108009,0.6748519903159078
159,10 25 100 50,0.8014069519474007,0.7344632704379195,0.732497459619955
160,10 25 100 500,0.8410554609056247,0.6892655411009061,0.6856955993646641
