,network_structure,loss,acc,f1
0,10,0.7051349986070967,0.7344632842446451,0.7354264242809134
1,25,0.6807888918003794,0.7344632842446451,0.7327128702299501
2,50,0.678682021838797,0.7457627192728937,0.7441099697658261
3,100,0.730317838784665,0.6949152616457751,0.6924143394731631
4,500,0.673928172238129,0.7401129990647741,0.7396067533998569
5,1000,0.7418704467304682,0.6949152505330447,0.6932539682539683
6,10 25,0.7118997988054308,0.7344632788566546,0.7345085509992838
7,10 50,0.7285213073094686,0.7288135529237952,0.728487489271803
8,10 100,0.7136503794772476,0.7175141317022722,0.7170400636420053
9,10 500,0.7505957790687259,0.6836158155047961,0.6796520820537172
10,10 1000,0.8041734820031851,0.7175141178955466,0.7159475078166734
11,25 10,0.7064855943965374,0.700564968047169,0.6978057889822594
12,25 50,0.8001919708682992,0.7344632704379195,0.7348818539075612
13,25 100,0.7475203561917537,0.7344632842446451,0.7343625532324703
14,25 500,0.7702997020408933,0.7175141178955466,0.7161162607171997
15,25 1000,0.8041190215423282,0.7005649791598993,0.7006397972493886
16,50 10,0.7366064904773303,0.7118644030754175,0.710939060939061
17,50 25,0.7478435147280074,0.7457627192728937,0.7455478457452921
18,50 100,0.7833363743825147,0.6892655384069108,0.6908861693750418
19,50 500,0.7961942886902114,0.7288135667305208,0.7283840519941208
20,50 1000,0.784388652629098,0.6949152478390495,0.6941998602375961
21,100 10,0.7315218600176149,0.7175141290082769,0.7192832746789581
22,100 25,0.7192606451147694,0.706214682867298,0.7059480634745751
23,100 50,0.7653250633660009,0.7175141205895419,0.718590333192466
24,100 500,0.8859114027292715,0.7231638381036661,0.7222905749221539
25,100 1000,0.8999896157259322,0.7118644003814223,0.7113026819923371
26,500 10,0.7810758638516658,0.745762711190908,0.7461629547256458
27,500 25,0.87873096721994,0.6497175185020361,0.6362909877860142
28,500 50,0.8866713053762576,0.7118644003814223,0.7110241895523957
29,500 100,0.9529263912621191,0.7118644111574033,0.7086361547048394
30,500 1000,1.0093770323500122,0.7457627165788985,0.7400644468313642
31,1000 10,0.7844045603342649,0.7401130017587694,0.7403042844132582
32,1000 25,0.8209541254797897,0.7514124340930227,0.7504926108374385
33,1000 50,0.8498725487013995,0.6723163888952827,0.6636031812294617
34,1000 100,0.9218111341282472,0.7401130017587694,0.7350429239129069
35,1000 500,1.1461546138181524,0.7062146882552885,0.7039046428914736
36,10 25 50,0.7887167361496532,0.6779661033786623,0.6808205929397761
37,10 25 100,0.7821344063106903,0.7288135559545399,0.7291034709994956
38,10 25 500,0.7674342727257033,0.7062146966740236,0.707894829321939
39,10 25 1000,0.7819297115008036,0.7118644114941527,0.6996441088512699
40,10 50 25,0.7800707635232957,0.6892655330189204,0.69156223893066
41,10 50 100,0.7711768638616228,0.7344632815506499,0.7338299332928542
42,10 50 500,0.69657732403211,0.7288135529237952,0.7295628432319079
43,10 50 1000,0.7587848181104929,0.7231638411344108,0.7257112184648417
44,10 100 25,0.7522513903466995,0.69491525322704,0.6957823524581362
45,10 100 50,0.73209788738671,0.6723163915892779,0.674107846448272
46,10 100 500,0.780835981086149,0.6892655441316508,0.691674635895942
47,10 100 1000,0.8129763862507492,0.7118644141881479,0.7142966220756216
48,10 500 25,0.7895950900632783,0.7231638354096709,0.7222456588899542
49,10 500 50,0.6749440818856665,0.7231638354096709,0.7232770819868253
50,10 500 100,0.8403271860995535,0.6610169511730388,0.6524201396963197
51,10 500 1000,0.8983308750357332,0.6553672306281698,0.6506370555729329
52,10 1000 25,0.8378827969233195,0.6892655357129156,0.6870080111459421
53,10 1000 50,0.890268117357782,0.7175141290082769,0.7176755247304878
54,10 1000 100,0.8593736802790798,0.7231638465224013,0.7241189977039033
55,10 1000 500,0.9371782083295833,0.6892655441316508,0.6881559037129765
56,25 10 50,0.7724249477440355,0.7288135667305208,0.7269779183587942
57,25 10 100,0.753199325779737,0.7005649707411642,0.7015705748604953
58,25 10 500,0.7867740028995579,0.7288135640365255,0.7302137115221229
59,25 10 1000,0.9219971275598989,0.6836158185355408,0.6880682792931893
60,25 50 10,0.7043171471121621,0.7231638354096709,0.7232135955935973
61,25 50 100,0.7821719996673239,0.6723163888952827,0.661633428300095
62,25 50 500,0.7971482654075838,0.6949152589517799,0.6882966462405715
63,25 50 1000,0.7935987650337866,0.7175141178955466,0.7154275541992497
64,25 100 10,0.7946175986764121,0.7288135529237952,0.7294201135442012
65,25 100 50,0.7927936137059314,0.7231638465224013,0.7229538374398187
66,25 100 500,0.8024270069801201,0.7005649707411642,0.7005537498495245
67,25 100 1000,0.8908145266064142,0.6892655303249251,0.6915325838980407
68,25 500 10,0.7735024148461509,0.7062146912860332,0.6984908741814552
69,25 500 50,0.744441572218965,0.7118644030754175,0.7101911804928923
70,25 500 100,0.8028325950358547,0.7401130017587694,0.7360831013976973
71,25 500 1000,0.855109263948128,0.7005649653531737,0.7025443510737629
72,25 1000 10,0.8029721618372169,0.7118644003814223,0.7112306481238521
73,25 1000 50,0.8338159689795499,0.7401129963707789,0.7423130677847659
74,25 1000 100,0.8123591410911689,0.6723163777825523,0.6688443935186084
75,25 1000 500,1.11062493768789,0.6666666683504137,0.6677704671588464
76,50 10 25,0.8171458220751272,0.6723163888952827,0.6706159729219957
77,50 10 100,0.8257294916837229,0.7175141317022722,0.7159022547045516
78,50 10 500,0.9076829515608017,0.6610169427543037,0.6531600159918746
79,50 10 1000,0.8061644707695913,0.6836158155047961,0.6713603158644611
80,50 25 10,0.7176985380339758,0.7288135529237952,0.7264842875722106
81,50 25 100,0.8588007910776947,0.7514124313990275,0.7482046060215012
82,50 25 500,0.9367695332920484,0.6440678009879117,0.6463553772612024
83,50 25 1000,1.0026908439431488,0.7175141205895419,0.7130709657025447
84,50 100 10,0.8226780009135014,0.6666666683504137,0.6599684972917751
85,50 100 25,0.7848023819384602,0.706214682867298,0.7082423910971901
86,50 100 500,0.9053796745289517,0.7231638381036661,0.7205882352941176
87,50 100 1000,0.8482165124456761,0.7457627108541586,0.740416388244697
88,50 500 10,0.745070379332634,0.7627118691212713,0.7580293418332255
89,50 500 25,0.866913590054054,0.6610169427543037,0.6503830850679031
90,50 500 100,0.9682848042687454,0.6892655411009061,0.6868201575452271
91,50 500 1000,1.1086624422989322,0.6892655357129156,0.6893183010850982
92,50 1000 10,0.6941512661465143,0.7175141209262913,0.7126111821127505
93,50 1000 25,0.8240496954001949,0.7175141232835371,0.7164124909222949
94,50 1000 100,0.8845831654166098,0.706214688592038,0.7053020879311959
95,50 1000 500,0.8772355425829268,0.7514124340930227,0.7491070017385807
96,100 10 25,0.7537014800949958,0.7231638354096709,0.7238649665420994
97,100 10 50,0.8248554192020394,0.700564968047169,0.7012896152912723
98,100 10 500,0.9099582911884717,0.7118644003814223,0.7129054520358867
99,100 10 1000,0.8119836547280436,0.7401130017587694,0.7402788052081458
100,100 25 10,0.786924464217687,0.7401129909827884,0.7418498168498168
101,100 25 50,0.7258603832142502,0.7344632815506499,0.7333241400636425
102,100 25 500,0.862668877941067,0.7344632731319147,0.7302173933179574
103,100 25 1000,0.7194143688611392,0.7062146882552885,0.7045059466385318
104,100 50 10,0.8108585715967384,0.7005649707411642,0.702195436934998
105,100 50 25,0.8555994023710994,0.6836158266175265,0.6778798411122146
106,100 50 500,0.8001714486860286,0.6779660979906718,0.6672926468885968
107,100 50 1000,0.7386965074781644,0.7514124283682828,0.7509224813235339
108,100 500 10,0.9309625403355744,0.6723163831705428,0.6699002407980735
109,100 500 25,0.7300914610173069,0.7514124287050322,0.7505553055144772
110,100 500 50,0.9873789030279817,0.700564968047169,0.703042328042328
111,100 500 1000,1.2737303958774286,0.6892655437949013,0.6888920654983431
112,100 1000 10,0.9750745350358176,0.6892655303249251,0.691747665332571
113,100 1000 25,1.0167322697612526,0.7175141205895419,0.7156892230576442
114,100 1000 50,0.9422115235678894,0.7062146966740236,0.7048352420827945
115,100 1000 500,1.0736369318881278,0.7231638434916566,0.7207551524383208
