,network_structure,loss,acc,f1
0,10,0.8014113903045654,0.6779661037154117,0.6800036819980976
1,25,0.6816778189718387,0.7288135640365255,0.7278079744099162
2,50,0.7299843046624782,0.7175141317022722,0.7182433776566816
3,100,0.7352688083540921,0.7457627165788985,0.7449186327691001
4,500,0.7350691907149923,0.7457627165788985,0.7456427015250545
5,1000,0.7714055355659313,0.7457627165788985,0.7466365259133743
6,10 25,0.7160720437933497,0.7118644003814223,0.7132465799132466
7,10 50,0.8516336851200815,0.6723163915892779,0.674600402406267
8,10 100,0.7938328523420345,0.6836158208927866,0.6847968545216251
9,10 500,0.7405102340515051,0.7005649653531737,0.7016642777512344
10,10 1000,0.8760957933415128,0.6723163831705428,0.6732381873891308
11,25 10,0.7587767610442167,0.6723163804765475,0.6746551250005132
12,25 50,0.7447092031354958,0.7231638407976614,0.7223987747878757
13,25 100,0.7531258076597742,0.7175141263142818,0.7193146417445483
14,25 500,0.8255610371713584,0.7401130017587694,0.7391858547533138
15,25 1000,0.8960481282681395,0.7175141317022722,0.7177302313992961
16,50 10,0.6989160984922937,0.6949152589517799,0.687166456905671
17,50 25,0.7533965255581053,0.7231638381036661,0.721854657942581
18,50 100,0.8966655037497396,0.7175141317022722,0.7185935682389584
19,50 500,0.7329789457348107,0.7288135613425303,0.729748381922295
20,50 1000,0.7503084930996436,0.785310733789778,0.7853899798913275
21,100 10,0.6985059053884388,0.7344632815506499,0.7364337706851818
22,100 25,0.7302284079082941,0.7570621489131518,0.7544884620514872
23,100 50,0.7847345063915361,0.7288135556177905,0.7296470515894976
24,100 500,0.8536223112526586,0.7175141178955466,0.7185284730668297
25,100 1000,0.8495135748453733,0.7514124340930227,0.7524789221531831
26,500 10,0.7525644019498663,0.7457627138849032,0.7469214586138264
27,500 25,0.7938288446873595,0.7288135559545399,0.7229730470334199
28,500 50,0.7184609609135126,0.7570621435251613,0.7558671207563742
29,500 100,0.9523128998481621,0.745762711190908,0.7420846261905863
30,500 1000,1.0327097480579959,0.751412436787018,0.7512787723785165
31,1000 10,0.8101661986550369,0.7457627192728937,0.744916176955012
32,1000 25,0.8888335133676475,0.7231638492163965,0.7245073208684064
33,1000 50,0.856725172471192,0.745762711190908,0.7455260772499451
34,1000 100,1.009246987138091,0.7344632704379195,0.7356735673567356
35,1000 500,0.9261483095460019,0.7627118610392856,0.7633861171186848
36,10 25 50,0.7775843520622469,0.6723163888952827,0.6733379547105037
37,10 25 100,0.7642246141272077,0.6836158181987914,0.6833049550030682
38,10 25 500,0.7621845471656928,0.6949152505330447,0.6950386215092097
39,10 25 1000,0.7754277526322058,0.7175141263142818,0.7201298701298701
40,10 50 25,0.9323950480606596,0.6949152478390495,0.6974950285457694
41,10 50 100,0.7326723357378426,0.7344632731319147,0.7313332582836128
42,10 50 500,0.7736862904607913,0.6949152589517799,0.6938833145059472
43,10 50 1000,0.7844761185726877,0.7401130017587694,0.7382465733377237
44,10 100 25,0.8112773713418993,0.7118644141881479,0.7116275494258436
45,10 100 50,0.7706408541081315,0.7231638465224013,0.7223355373658276
46,10 100 500,0.8233720003548315,0.6666666629624232,0.6603289492274018
47,10 100 1000,0.8567006523999791,0.6384180753918017,0.6401582954304625
48,10 500 25,0.7441382916633692,0.7175141263142818,0.7181288735245569
49,10 500 50,0.7789968141054703,0.6892655384069108,0.6892032405368923
50,10 500 100,0.8275278112982626,0.6440677929059261,0.6373275236020334
51,10 500 1000,0.8347370779446963,0.7062146966740236,0.7059155865736124
52,10 1000 25,0.7048580424260285,0.700564968047169,0.7019530829210896
53,10 1000 50,0.9252925525277348,0.6949152478390495,0.6949735449735449
54,10 1000 100,0.7602239847183228,0.706214688592038,0.7045408295408295
55,10 1000 500,0.908539395547856,0.6892655303249251,0.691149249043986
56,25 10 50,0.7056027428578522,0.7401129990647741,0.7411093535800908
57,25 10 100,0.8177006998978092,0.6497175073893057,0.6517777159978996
58,25 10 500,0.8172156480746081,0.7005649710779136,0.6993912744350218
59,25 10 1000,0.8860223141767211,0.7005649764659041,0.7013594705413931
60,25 50 10,0.7585793969321386,0.7231638354096709,0.7229849249829915
61,25 50 100,0.7025278759541485,0.7514124313990275,0.7532001397843304
62,25 50 500,0.7821086887585915,0.751412436787018,0.7505824616752111
63,25 50 1000,0.9700690885048128,0.6610169454482989,0.6647749003232007
64,25 100 10,0.79526306579342,0.706214682867298,0.708802670004172
65,25 100 50,0.749487728385602,0.7457627054661681,0.7435185185185186
66,25 100 500,0.8227465085390597,0.69491525322704,0.6954014939309058
67,25 100 1000,0.8499128764632058,0.7231638381036661,0.7221733307985333
68,25 500 10,0.7992633436359254,0.6949152535637894,0.6972691529882983
69,25 500 50,0.8010434760885724,0.7457627165788985,0.7432966013626295
70,25 500 100,0.7479167065377963,0.7062146882552885,0.7074923424688683
71,25 500 1000,0.9390025899908637,0.7062146966740236,0.7096667271641262
72,25 1000 10,0.8497276360032249,0.7231638354096709,0.7197786963162335
73,25 1000 50,0.7734993679375298,0.7344632731319147,0.7317446385169911
74,25 1000 100,0.815035485951914,0.7231638465224013,0.7219528619528619
75,25 1000 500,0.8426982440517448,0.7005649707411642,0.6998638389942737
76,50 10 25,0.7819331335482624,0.6949152478390495,0.6965912174794994
77,50 10 100,0.7579865304090209,0.7062146855612933,0.7061813611461644
78,50 10 500,0.8394666398312413,0.7175141259775324,0.7150326797385621
79,50 10 1000,0.8105741496813499,0.7457627165788985,0.7437054797811058
80,50 25 10,0.8265045403087207,0.6949152613090257,0.6954389077030586
81,50 25 100,0.835135304321677,0.6892655303249251,0.6804033749422098
82,50 25 500,0.8780824558883064,0.7118644114941527,0.7130091034263734
83,50 25 1000,0.9759736640305169,0.6892655303249251,0.6910992434356921
84,50 100 10,0.7872180258486904,0.7344632704379195,0.7330307666156722
85,50 100 25,0.9193871405165074,0.6779660979906718,0.6805338202051817
86,50 100 500,0.9282080776947367,0.7344632704379195,0.7296402919312278
87,50 100 1000,0.7478080610770964,0.745762711190908,0.7471859114015977
88,50 500 10,0.8283815922710182,0.7344632842446451,0.7328494330468794
89,50 500 25,0.7184946547120304,0.7683615839414004,0.7649053148767598
90,50 500 100,0.8210058909351543,0.7231638465224013,0.7251805894156439
91,50 500 1000,0.9312660229408135,0.7118644003814223,0.7147225862822193
92,50 1000 10,0.816287294619501,0.7231638354096709,0.7226079216733422
93,50 1000 25,0.856382025163726,0.7288135556177905,0.7250326797385621
94,50 1000 100,0.8725205538636547,0.700564968047169,0.7019664085713883
95,50 1000 500,0.8743112154599637,0.7740112960675342,0.7706959706959707
96,100 10 25,0.7985281614260485,0.7344632704379195,0.7343640810621942
97,100 10 50,0.884651099221181,0.6949152505330447,0.6979324803007302
98,100 10 500,0.8681858831879783,0.7457627165788985,0.7445920071269186
99,100 10 1000,0.8935015888537391,0.7514124229802923,0.7490537559503077
100,100 25 10,0.8103365773535044,0.7627118637332808,0.7619508374225356
101,100 25 50,0.828823394021072,0.7401129936767836,0.738617144971196
102,100 25 500,0.8093089734093618,0.7344632704379195,0.7340704060128521
103,100 25 1000,0.8906386046759827,0.7401129990647741,0.7365720699054031
104,100 50 10,0.8388293200293503,0.7118644141881479,0.7138095549310502
105,100 50 25,0.7848074483332661,0.7344632815506499,0.7336746146269956
106,100 50 500,0.8342681685409977,0.7175141317022722,0.7193551239352766
107,100 50 1000,0.8682935416361707,0.7175141263142818,0.7192248568969469
108,100 500 10,0.9965027355204867,0.7457627138849032,0.7452380952380953
109,100 500 25,0.892563285127198,0.7288135529237952,0.7260947944027002
110,100 500 50,0.8755754252611581,0.7231638407976614,0.7214052287581699
111,100 500 1000,1.0440964186932407,0.7514124313990275,0.751193439263106
112,100 1000 10,0.8340512567994285,0.7288135613425303,0.7269138961988025
113,100 1000 25,0.8752472279435497,0.7627118637332808,0.7612932972018176
114,100 1000 50,1.099324794812391,0.7288135529237952,0.7227113463032878
115,100 1000 500,1.0484390191439181,0.7344632815506499,0.7315949310058295
116,500 10 25,0.8119937676494404,0.7401130017587694,0.7416936837506611
117,500 10 50,0.8434820532125268,0.7627118691212713,0.7622235130325746
118,500 10 100,0.8998107607081786,0.7627118691212713,0.7597791688511853
119,500 10 1000,1.1302934130706357,0.7118644114941527,0.7092760180995475
120,500 25 10,0.8470476451566664,0.7514124313990275,0.7516503930811737
121,500 25 50,0.7780491265199952,0.7627118637332808,0.76116804670181
122,500 25 100,0.9023728390871468,0.7740112987615294,0.7696316505991065
123,500 25 1000,1.0030273684000566,0.7288135556177905,0.7237046940064059
124,500 50 10,0.825812480207217,0.7288135586485351,0.7205034984829588
