,network_structure,loss,acc,f1
0,10,0.7891556027918886,0.7118644088001574,0.7129182209705444
1,25,0.7526575219159746,0.7401129990647741,0.7406354999420692
2,50,0.8101339357047431,0.7288135613425303,0.7294669741815619
3,100,0.829553178474728,0.6892655414376555,0.6861839197688254
4,500,0.8565923968950907,0.7062146963372742,0.705639500137882
5,1000,0.9332115862329128,0.6949152478390495,0.6927131039280573
6,10 25,0.8072172672735096,0.7288135640365255,0.7302458841348628
7,10 50,0.86436357471229,0.6892655330189204,0.6889106184354308
8,10 100,0.8198384625763543,0.7288135559545399,0.728629579375848
9,10 500,0.872948518580636,0.6892655441316508,0.6897511534679676
10,10 1000,0.8345205201267523,0.745762711190908,0.7455148629905911
11,25 10,0.8127891151918529,0.7062146966740236,0.7060080442433384
12,25 50,0.9333894963318345,0.6892655441316508,0.689241622574956
13,25 100,0.9090471294640148,0.7062146855612933,0.7037135552895628
14,25 500,0.8836628821610057,0.7062146966740236,0.7052915931420606
15,25 1000,0.9170618346855466,0.706214682867298,0.7044579816318947
16,50 10,0.8542010989566308,0.6949152589517799,0.6963002900275154
17,50 25,0.8528194346670377,0.700564968047169,0.7007620627023613
18,50 100,0.7851359308776209,0.6949152619825245,0.6936885865457295
19,50 500,0.9593839355781253,0.706214682867298,0.7052566126177835
20,50 1000,0.9914358598364275,0.6949152478390495,0.6929545091590407
21,100 10,0.9086116161723595,0.6836158155047961,0.6816953128125441
22,100 25,0.8147638453602117,0.7175141205895419,0.7169139386120517
23,100 50,0.9109209065383437,0.7175141290082769,0.7178079017495076
24,100 500,0.9385196388104541,0.7344632815506499,0.730681879266785
25,100 1000,1.0210741637116771,0.7231638354096709,0.7228329084713923
26,500 10,0.9935047283010968,0.7175141259775324,0.7152994531145791
27,500 25,0.9708972064788732,0.7231638407976614,0.7222613992832253
28,500 50,1.0489789476502414,0.7175141259775324,0.7103204439670604
29,500 100,1.0459070077723702,0.6779661060726575,0.6775468597224822
30,500 1000,1.1968423377322612,0.6949152505330447,0.6971754775511424
31,1000 10,1.0043222964820215,0.7175141259775324,0.7160139293792592
32,1000 25,1.1717730989563937,0.6779661033786623,0.6801952439275837
33,1000 50,1.074694112195807,0.7231638461856519,0.7196865402943979
34,1000 100,1.2852287622494887,0.677966100684667,0.6779777149591227
35,1000 500,1.3871123326026786,0.6271186373328085,0.6224313511547553
36,10 25 50,0.9253291366464,0.7118644114941527,0.7122862613058693
37,10 25 100,0.8657895569073952,0.7005649737719088,0.6998305024077079
38,10 25 500,0.9110818040572991,0.6949152478390495,0.6963669481702269
39,10 25 1000,0.9133799917953837,0.6384180865045321,0.6403073881334751
40,10 50 25,0.8815727594208582,0.7514124313990275,0.749455924927623
41,10 50 100,0.8808829339884096,0.6836158185355408,0.6799023264413545
42,10 50 500,0.7406426392032601,0.745762711190908,0.747225561531161
43,10 50 1000,0.8841189540038674,0.7005649653531737,0.698677490275664
44,10 100 25,0.9170037147689001,0.6892655387436603,0.6901110946282286
45,10 100 50,0.8873265075818294,0.6779660952966765,0.6795115332428766
46,10 100 500,0.914617942551435,0.7118644114941527,0.7137042062415196
47,10 100 1000,0.9041852570522977,0.723163843828406,0.7249162248601949
48,10 500 25,0.8660038265131288,0.6949152589517799,0.6914221796100991
49,10 500 50,0.802929298352387,0.7231638407976614,0.718007110684114
50,10 500 100,0.8660451638496528,0.7288135640365255,0.728443380434714
51,10 500 1000,0.8719588046693533,0.6666666602684279,0.6669334171692056
52,10 1000 25,0.8529027070702806,0.7175141236202865,0.7184809189172809
53,10 1000 50,0.9377496808262195,0.6949152616457751,0.6952239611440906
54,10 1000 100,1.0522270620205982,0.7062146855612933,0.7046343350691177
55,10 1000 500,0.8872387186955597,0.6723163888952827,0.6681290856005995
56,25 10 50,0.867155481866524,0.6723163888952827,0.6697950135175219
57,25 10 100,0.8797720899689669,0.751412436787018,0.7495798319327731
58,25 10 500,1.0054563613934706,0.6836158128108009,0.6842944350066272
59,25 10 1000,0.8822377879740828,0.706214682867298,0.7055794447098794
60,25 50 10,0.8135624958970452,0.7175141317022722,0.7174311926605504
61,25 50 100,0.8116620667910172,0.7401130017587694,0.7388530717240842
62,25 50 500,0.9906227581918576,0.6892655330189204,0.6899354793765534
63,25 50 1000,0.9158552834543131,0.6892655357129156,0.6905326379010591
64,25 100 10,0.8418257943654465,0.7005649791598993,0.7015118637739478
65,25 100 50,0.8422902893211882,0.7344632815506499,0.7354389848892322
66,25 100 500,0.930037612968919,0.6949152505330447,0.6936507936507935
67,25 100 1000,0.9098415381490847,0.6610169481422942,0.6632286160946922
68,25 500 10,0.9541533501808253,0.7175141263142818,0.7179658915507973
69,25 500 50,0.8621452824544098,0.7401129879520438,0.7396138320880082
70,25 500 100,1.0447107014683006,0.6892655384069108,0.6882260596546311
71,25 500 1000,1.1004775580713304,0.6497175131140456,0.6524757221443713
72,25 1000 10,0.9326206075269624,0.7005649653531737,0.7016382031968579
73,25 1000 50,1.0373766045112394,0.6779661037154117,0.6670329323355753
74,25 1000 100,0.8644150929935908,0.7175141290082769,0.7158647640825128
75,25 1000 500,0.995791179312151,0.6497175161447902,0.6502342541946503
76,50 10 25,0.9410232184296947,0.6836158239235313,0.6815121290792595
77,50 10 100,0.9445400150482264,0.677966100684667,0.6795050184597687
78,50 10 500,0.9474387249704135,0.677966100684667,0.6747373788883223
79,50 10 1000,0.9685954690653052,0.6949152559210352,0.6959675838180511
80,50 25 10,0.8541766748589984,0.73446327582591,0.7319161884889583
81,50 25 100,0.9158457271796835,0.7344632731319147,0.733383163598991
82,50 25 500,0.9818019267529418,0.7062146939800285,0.7063605562411756
83,50 25 1000,0.9445022294076822,0.723163843828406,0.7225818532655738
84,50 100 10,0.8567846006592789,0.7344632704379195,0.7351267391080202
85,50 100 25,0.9613967824116939,0.6779660952966765,0.6775676937441643
86,50 100 500,1.0310258717186707,0.7118644057694128,0.7107971043414922
87,50 100 1000,1.0696980515442325,0.7175141259775324,0.7149917046136469
88,50 500 10,0.9619320927366699,0.6949152505330447,0.6965067642637736
89,50 500 25,1.0028057563102852,0.69491525322704,0.6956108840166811
90,50 500 100,1.04194210747541,0.7118644114941527,0.7115697153808173
91,50 500 1000,1.2528653064016568,0.700564968047169,0.6986890178379541
92,50 1000 10,0.9171844596243174,0.7231638354096709,0.7238649665420994
93,50 1000 25,0.910197111509614,0.6836158155047961,0.6832958621228338
94,50 1000 100,1.313891605468793,0.6892655303249251,0.6891076323002318
95,50 1000 500,1.0898734600530506,0.6779661033786623,0.6813399778516058
96,100 10 25,0.841599430404814,0.7118644003814223,0.7114841111769943
97,100 10 50,0.8858565826200496,0.7062146909492838,0.7037183444067728
98,100 10 500,1.0218129703554057,0.7175141232835371,0.7165228774814608
99,100 10 1000,1.0834516872793942,0.7118644141881479,0.7111840081323649
100,100 25 10,0.870445467657962,0.7231638492163965,0.7203301043266163
101,100 25 50,0.9334274261011242,0.706214682867298,0.7061450742556161
102,100 25 500,0.8856434596460417,0.7344632842446451,0.7330410815841392
103,100 25 1000,1.0175880799859256,0.7118644057694128,0.7120072105477456
104,100 50 10,0.9712646883086297,0.7175141317022722,0.707116935231482
105,100 50 25,0.8883495115290927,0.7231638381036661,0.7201341597452778
106,100 50 500,1.1270642529773174,0.6949152505330447,0.6929778636236562
107,100 50 1000,1.2241968152213232,0.6836158208927866,0.6839538225462132
108,100 500 10,1.044893980699744,0.6836158208927866,0.6843005215554235
109,100 500 25,1.0408131301739796,0.6892655384069108,0.6891664452121534
110,100 500 50,1.0951740095170879,0.6892655357129156,0.6896302993473546
111,100 500 1000,1.332111543854751,0.7175141232835371,0.714975772777807
112,100 1000 10,1.0077121783111056,0.7231638492163965,0.7238236849887335
113,100 1000 25,1.0989624766980188,0.6666666656564184,0.6692186692186692
114,100 1000 50,0.8844456278671653,0.751412436787018,0.7512121212121211
115,100 1000 500,1.2626262748308774,0.6836158235867819,0.6814436089969348
116,500 10 25,0.9207191170945679,0.7175141205895419,0.7170995900213311
117,500 10 50,1.0351994677452043,0.7175141286715275,0.712991452991453
118,500 10 100,1.060284790346178,0.6836158124740515,0.6815437548146255
119,500 10 1000,1.2068305601507932,0.6666666656564184,0.660232733627229
120,500 25 10,1.0973455663454734,0.6949152616457751,0.696512874677933
121,500 25 50,1.1126514033409163,0.6497175158080408,0.6409206815207317
122,500 25 100,1.2073719090661086,0.6779661087666528,0.6800952274671727
123,500 25 1000,1.2905753062943282,0.6949152475023,0.6930808080808082
124,500 50 10,0.9538718872824631,0.7344632704379195,0.733915089714678
125,500 50 25,1.0531296218182407,0.706214693643279,0.7062029531576642
126,500 50 100,1.402938972758708,0.6440677952631718,0.6425232290468393
127,500 50 1000,1.4526626208407731,0.6949152559210352,0.6939183597258808
128,500 100 10,1.1684148008540525,0.7288135529237952,0.7263674140639912
129,500 100 25,1.1394159524454235,0.706214682867298,0.7070737404070737
