,network_structure,loss,acc,f1
0,10,0.6709473163394605,0.7288135667305208,0.7269590350564824
1,25,0.660339456830321,0.7288135559545399,0.7250604998499934
2,50,0.6574725124795558,0.7344632842446451,0.727645361751322
3,100,0.6737099788283224,0.7344632704379195,0.7336316092184637
4,500,0.7033407166179291,0.7457627054661681,0.7425527087339384
5,1000,0.7055337580583864,0.7740113014555247,0.7698764096128867
6,10 25,0.7143668885958396,0.7457627054661681,0.7429754897380798
7,10 50,0.7028723968624395,0.7231638407976614,0.723103981761795
8,10 100,0.729225562117194,0.7627118718152666,0.7605071378656284
9,10 500,0.7728467876628294,0.7457627192728937,0.7442033128661513
10,10 1000,0.7374420863086895,0.7231638381036661,0.7242463958060288
11,25 10,0.6994538670879299,0.7627118691212713,0.7628304500212142
12,25 50,0.7495549371687033,0.7457627138849032,0.7447905844512355
13,25 100,0.625349027625585,0.7401130017587694,0.7397323699481974
14,25 500,0.7483750494186487,0.7401129960340295,0.7385083763588437
15,25 1000,0.6935867057681757,0.7344632788566546,0.7337509077705157
16,50 10,0.6883107154382824,0.7683615866353957,0.7651860744297719
17,50 25,0.7343214160978457,0.7288135583117857,0.725034735379563
18,50 100,0.6733480075658378,0.7627118664272761,0.7600736335674493
19,50 500,0.6927813116439991,0.7570621462191566,0.7566477355468181
20,50 1000,0.8494515260734127,0.7401129990647741,0.7364769933263084
21,100 10,0.7435299851800089,0.7288135556177905,0.7270808132624863
22,100 25,0.7492563640330471,0.751412436787018,0.7481723085051796
23,100 50,0.7403260391984282,0.7288135556177905,0.7169086592242541
24,100 500,0.8230779568354288,0.7344632731319147,0.7310104221868928
25,100 1000,0.8497746145657901,0.7288135529237952,0.7267228187487943
26,500 10,0.8238934955354464,0.7062146966740236,0.6929033749422099
27,500 25,0.847504544056068,0.7231638492163965,0.7015306466173518
28,500 50,0.7591298609803625,0.7627118664272761,0.7630820282586827
29,500 100,0.8396023114522299,0.7401129933400342,0.7366666666666667
30,500 1000,1.0197951638765927,0.7005649707411642,0.6953929539295393
31,1000 10,0.6834631518455548,0.7909604486099071,0.7907197901295294
32,1000 25,0.8503992180366301,0.7570621489131518,0.75518146770176
33,1000 50,0.8014910692549021,0.7570621543011423,0.75280540620393
34,1000 100,1.0588184945327415,0.7175141205895419,0.7143823380436332
35,1000 500,0.9935316588245543,0.7514124283682828,0.7422654215107044
36,10 25 50,0.6887473393294771,0.7231638465224013,0.7241189977039033
37,10 25 100,0.6958230878673705,0.7514124287050322,0.749949638948368
38,10 25 500,0.7661646308198486,0.7457627192728937,0.7435572105687273
39,10 25 1000,0.7136955109693236,0.7570621431884119,0.752448720409509
40,10 50 25,0.7034242294602475,0.7740113068435152,0.7728335551036462
41,10 50 100,0.7463028626253376,0.7005649764659041,0.690990966220324
