,network_structure,loss,acc,f1
0,10,0.7093130377052868,0.7231638465224013,0.7227738487494751
1,25,0.7059501614947777,0.723163843828406,0.7219847062912756
2,50,0.73163659188707,0.7118644030754175,0.7118851199300824
3,100,0.7036870132058354,0.7627118580085409,0.760182714136809
4,500,0.7362073976441291,0.7514124340930227,0.7498677248677249
5,1000,0.768399790181952,0.7401129963707789,0.7339975904061733
6,10 25,0.7171793933642112,0.7344632788566546,0.7352720998738698
7,10 50,0.7881641199359786,0.6892655414376555,0.6851939115622624
8,10 100,0.829021835057749,0.6384180726978065,0.6362380557699087
9,10 500,0.8440195847365816,0.7118644003814223,0.7120490620490622
10,10 1000,0.7877444874095378,0.7175141317022722,0.7190371762740183
11,25 10,0.7830113371213278,0.7175141178955466,0.7164327634073183
12,25 50,0.732091999660104,0.7288135640365255,0.7295775917526112
13,25 100,0.8061599361020967,0.6949152478390495,0.6894797436732919
14,25 500,0.8417755446191562,0.723163843828406,0.7220490383738948
15,25 1000,0.8828726003399003,0.7175141232835371,0.7186502507979936
16,50 10,0.7976598870956292,0.7288135640365255,0.7297495426000099
17,50 25,0.762270158293557,0.7570621489131518,0.757039699178064
18,50 100,0.7506948291918653,0.7344632788566546,0.7296464029469546
19,50 500,0.817915922167611,0.7570621543011423,0.7566786407366117
20,50 1000,0.7253200341079195,0.7118644114941527,0.6995518469537557
21,100 10,0.7232492071087078,0.7514124229802923,0.7503537374137345
22,100 25,0.8158732214889958,0.706214682867298,0.7004329004329004
23,100 50,0.7712937276915642,0.7288135556177905,0.7266641404572439
24,100 500,0.7555750386189606,0.7514124229802923,0.7490018110152339
25,100 1000,0.810758673538596,0.7231638407976614,0.7217814651571457
26,500 10,0.743695987146453,0.779661018969649,0.7785803137915813
27,500 25,0.9155723961059656,0.7401130017587694,0.7337910011900388
28,500 50,0.8015578480090125,0.7570621404944167,0.7535472561506071
29,500 100,0.8923595433181288,0.7514124340930227,0.7508834760140964
30,500 1000,0.9969129474823084,0.7401129963707789,0.7381174201562551
31,1000 10,0.7751081851916125,0.7344632815506499,0.7311361134890547
32,1000 25,0.7576564489784887,0.7570621435251613,0.752731572080887
33,1000 50,0.8409341324520649,0.7683615785534099,0.76964715442859
34,1000 100,1.0409456579025183,0.7175141205895419,0.7131292643302757
35,1000 500,0.963890381452054,0.7514124287050322,0.74800290486565
36,10 25 50,0.7147698617924405,0.7570621462191566,0.7555290172647703
37,10 25 100,0.8386784731331518,0.6892655303249251,0.6910322724999342
38,10 25 500,0.8682270437310644,0.7005649791598993,0.6965769259452607
39,10 25 1000,0.8774125333559715,0.6723163804765475,0.675021831421399
40,10 50 25,0.7357767857400711,0.7344632704379195,0.7333049448291833
41,10 50 100,0.8054805930051426,0.6723163777825523,0.6722464868144424
42,10 50 500,0.780391776629087,0.7118644141881479,0.7095122333217571
43,10 50 1000,0.7833957395984628,0.7118644061061622,0.711902920310424
44,10 100 25,0.7554854713590805,0.7288135667305208,0.7269403302011997
45,10 100 50,0.7786214779325797,0.7457627165788985,0.7442495053394093
46,10 100 500,0.7017637841445578,0.745762711190908,0.7400194311959017
47,10 100 1000,0.8115344054281375,0.7118644030754175,0.7105820105820105
48,10 500 25,0.8943271889524945,0.6779661091034022,0.6788569495670954
49,10 500 50,0.7627798594997428,0.6949152562577846,0.6880341880341879
50,10 500 100,0.804930735442598,0.7570621516071471,0.753724427218243
51,10 500 1000,0.8995596958419024,0.7005649764659041,0.7007221057535523
52,10 1000 25,0.7997430653895362,0.723163843828406,0.7242481898419745
53,10 1000 50,0.881930868504411,0.6892655387436603,0.688927925024377
54,10 1000 100,0.8413325622256866,0.7118644141881479,0.7108924068069595
55,10 1000 500,0.9177092573063522,0.6497175161447902,0.6415543620327964
56,25 10 50,0.8001050518057441,0.700564968047169,0.699548413217478
57,25 10 100,0.7559466378836982,0.7344632734686641,0.735061235061235
58,25 10 500,0.8071614268135889,0.7457627138849032,0.7462382445141066
59,25 10 1000,0.8805938231742988,0.6949152475023,0.6945150231901595
60,25 50 10,0.7770536612656157,0.6892655387436603,0.6864819364819365
61,25 50 100,0.8322969244024848,0.7288135667305208,0.727185257848587
62,25 50 500,0.8742507015917934,0.6666666686871631,0.6580447179983783
63,25 50 1000,0.8647200010590634,0.7401130017587694,0.7418795801148742
64,25 100 10,0.7071139509395018,0.7401130017587694,0.7399898407650346
65,25 100 50,0.7895240194379947,0.7288135529237952,0.7283752558262363
66,25 100 500,0.7136063899024058,0.7796610162756538,0.779649938115742
67,25 100 1000,0.844790527376078,0.7118644111574033,0.7098072916995782
68,25 500 10,0.8182768808246332,0.7457627192728937,0.7446940201657183
69,25 500 50,0.740269163570835,0.779661018969649,0.7799290491363992
70,25 500 100,0.8322661269856038,0.7401129936767836,0.7381717746497621
71,25 500 1000,0.9655418887650226,0.7062146855612933,0.7020194860562085
72,25 1000 10,0.7946568794843167,0.7344632815506499,0.7347839868455591
73,25 1000 50,0.8565781204040441,0.7288135640365255,0.7273225575383849
74,25 1000 100,0.8185019708622647,0.7231638354096709,0.7210059151811837
75,25 1000 500,1.0226914882659912,0.6384180807797922,0.6306952184435629
76,50 10 25,0.8014790998340326,0.7457627054661681,0.7445049405122001
77,50 10 100,0.7665716645407812,0.7288135667305208,0.7271897590475985
78,50 10 500,0.7448966513245793,0.7514124313990275,0.7518684640432985
79,50 10 1000,0.9234560829097942,0.7401130017587694,0.7400630880864716
80,50 25 10,0.8009678283653691,0.7344632815506499,0.7334042116650812
81,50 25 100,0.8235243299586624,0.7457627192728937,0.7429456118768464
82,50 25 500,0.8177137398450388,0.6949152589517799,0.689484126984127
83,50 25 1000,0.9012160493155658,0.7570621489131518,0.754421641990772
84,50 100 10,0.7316727247615319,0.7401129990647741,0.7420452941643614
85,50 100 25,0.7732097237123607,0.7627118718152666,0.7601137180576433
86,50 100 500,0.8881433811564904,0.740112990646039,0.7363736072656261
87,50 100 1000,0.8135225557338046,0.7175141236202865,0.7104098378932816
88,50 500 10,0.8961408279709897,0.7401129879520438,0.7383610100591232
89,50 500 25,0.8050501612620166,0.6836158128108009,0.6789274336088461
90,50 500 100,0.8049762595844807,0.7344632731319147,0.7317551981260267
91,50 500 1000,0.9749738483105675,0.683615821229536,0.6730050552856132
92,50 1000 10,0.7679876574015213,0.8022598917201414,0.8010142553805379
93,50 1000 25,0.7915689958690924,0.7514124313990275,0.7529707809000268
94,50 1000 100,0.8931372852648719,0.7005649791598993,0.69278129395218
95,50 1000 500,1.0143840858491802,0.6779660979906718,0.677591325302837
96,100 10 25,0.7781359149237811,0.7231638492163965,0.7229936794729275
97,100 10 50,0.7797983689496746,0.7401129933400342,0.7394171750993924
98,100 10 500,0.7471444680865875,0.7457627192728937,0.7448051948051947
99,100 10 1000,1.005655737919996,0.6892655437949013,0.6828480887304417
100,100 25 10,0.714951359956278,0.7457627081601633,0.7442618675013041
101,100 25 50,0.9502924337225446,0.6723163862012874,0.6698438634713145
102,100 25 500,0.868451638073571,0.7231638354096709,0.7215686274509804
103,100 25 1000,0.9695649503988061,0.7288135583117857,0.7246253746253747
104,100 50 10,0.8912850584687486,0.7118644003814223,0.7105675717326202
105,100 50 25,0.7702133557890768,0.7627118610392856,0.762103200991351
106,100 50 500,0.8384289212819547,0.7288135529237952,0.7271181408746076
107,100 50 1000,1.0221797032544842,0.7175141205895419,0.7158825492158826
108,100 500 10,0.8700205067456779,0.6892655441316508,0.6829831152081791
109,100 500 25,0.7903121682883656,0.7909604459159119,0.7902536715620828
110,100 500 50,0.906305001280402,0.7401129990647741,0.7398997493734335
111,100 500 1000,1.1708009249746463,0.7401130017587694,0.7394698620188817
112,100 1000 10,0.8643539834157222,0.7514124340930227,0.7503613581802342
113,100 1000 25,0.892474180561001,0.7514124229802923,0.7508802465554453
114,100 1000 50,0.8643337158160022,0.751412436787018,0.7510643276635486
115,100 1000 500,0.9409420776501888,0.7005649764659041,0.6970056998481042
116,500 10 25,0.8166386074265518,0.7570621543011423,0.7566238271518708
117,500 10 50,0.9823411487590121,0.6892655299881757,0.6858980785296575
