,network_structure,loss,acc,f1
0,10,0.7071336864751611,0.677966100684667,0.6789403468648753
1,25,0.6750491874366157,0.7288135667305208,0.7293811925390873
2,50,0.6756620700076476,0.7118644003814223,0.7126187245590231
3,100,0.6774002812003012,0.7175141205895419,0.7173934711463978
4,500,0.6253615476317325,0.7570621431884119,0.7551295426882282
5,1000,0.6901290154052993,0.7514124256742876,0.7502173990857658
6,10 25,0.7714115532778077,0.6892655330189204,0.6870667970815448
7,10 50,0.7014223444933272,0.7288135586485351,0.7308217308217307
8,10 100,0.7814034977875187,0.7175141205895419,0.718007117672149
9,10 500,0.6919689993400359,0.7457627054661681,0.7440172197453752
10,10 1000,0.716176186240999,0.7344632815506499,0.7361261693156814
11,25 10,0.727208511977546,0.7175141205895419,0.7184432618791634
12,25 50,0.7323629287003124,0.6892655330189204,0.6866798227339229
13,25 100,0.722772527212477,0.73446327582591,0.7335263385577852
14,25 500,0.7914500802250232,0.7401129933400342,0.7380823889188703
15,25 1000,0.6892001756840507,0.7401129990647741,0.7407745645188567
16,50 10,0.6977380083105659,0.7288135529237952,0.7277075431942688
17,50 25,0.6960991078850913,0.7627118718152666,0.7602237103993886
18,50 100,0.6561741990558172,0.7401129879520438,0.7399877497660171
19,50 500,0.7796937095916877,0.7344632785199052,0.7318920073637054
20,50 1000,0.747064188038562,0.7570621462191566,0.7551143620109136
21,100 10,0.6714714640951426,0.73446327582591,0.7330712101354302
22,100 25,0.6663256277472286,0.7570621516071471,0.7566477355468181
23,100 50,0.7607746413872067,0.7175141232835371,0.7181156495250981
24,100 500,0.8214303335901034,0.7231638434916566,0.7238944630248977
25,100 1000,0.8033741773185084,0.7118644114941527,0.710848987913208
26,500 10,0.7467769461836519,0.7401129990647741,0.7395049167520753
27,500 25,0.7470050110655316,0.7514124256742876,0.751452432824982
28,500 50,0.7132220995628228,0.7627118637332808,0.7630876304966782
29,500 100,0.7851633008590526,0.7288135583117857,0.7253063114171509
30,500 1000,0.8960786424787704,0.7627118607025362,0.7584299262381454
31,1000 10,0.7538616199277889,0.7457627054661681,0.7463091062215353
32,1000 25,0.8573872053017051,0.7062146966740236,0.7025482415188297
33,1000 50,0.7586253436945253,0.7740113068435152,0.7718759896291103
34,1000 100,0.8033035158437524,0.7118644003814223,0.7100415923945335
35,1000 500,1.0675161989395228,0.6949152478390495,0.6870730690708867
36,10 25 50,0.7620575199019437,0.6949152616457751,0.6961493150431451
37,10 25 100,0.6615444091753772,0.7288135529237952,0.7270163392459787
38,10 25 500,0.8117076070968714,0.6892655437949013,0.6846680422839363
39,10 25 1000,0.7317491143436755,0.7231638434916566,0.7213804713804713
40,10 50 25,0.6940023296296933,0.7231638492163965,0.7257259648563995
41,10 50 100,0.6809430698216972,0.7005649737719088,0.6932107748404898
42,10 50 500,0.7696284510321536,0.7288135583117857,0.7263168781025923
43,10 50 1000,0.8028163300395685,0.6610169427543037,0.6633562827737585
44,10 100 25,0.681355408692764,0.7514124340930227,0.7527432991545243
45,10 100 50,0.7837864322177435,0.7457627054661681,0.7449835340738802
46,10 100 500,0.7063575174848912,0.7288135640365255,0.7294927145169995
47,10 100 1000,0.7217188420268775,0.7683615866353957,0.7633720154728557
48,10 500 25,0.8330037688131386,0.711864408463408,0.71276322547509
49,10 500 50,0.732804522675983,0.7457627108541586,0.742680625123799
50,10 500 100,0.7077548857462608,0.7514124256742876,0.7502160265557025
51,10 500 1000,0.7731047599329113,0.7457627054661681,0.7462210618360424
52,10 1000 25,0.7016711480873453,0.7457627081601633,0.7473084313880335
53,10 1000 50,0.7038196049167611,0.7570621458824072,0.7530035478148687
54,10 1000 100,0.676139338541839,0.7288135559545399,0.7102552619793999
55,10 1000 500,0.7315541044466913,0.7175141259775324,0.7135393340417195
56,25 10 50,0.7576090730516251,0.7344632704379195,0.7363690759218237
57,25 10 100,0.6893057701951366,0.7796610216636443,0.7772698361721052
58,25 10 500,0.8603885598101858,0.672316385864538,0.6667132595612503
59,25 10 1000,0.6562676564448298,0.7627118637332808,0.761879902098865
60,25 50 10,0.7451289784436845,0.7062146939800285,0.7029601810755789
61,25 50 100,0.6985702659450682,0.7514124310622781,0.7485185185185186
62,25 50 500,0.7121621521852785,0.7401130017587694,0.7405718788697513
63,25 50 1000,0.8086948579987564,0.6666666740751536,0.6599610109726988
64,25 100 10,0.7117329886404135,0.7231638381036661,0.72377524961288
65,25 100 50,0.6586729345348595,0.7175141205895419,0.7112478165109745
66,25 100 500,0.7526506323598873,0.7118644003814223,0.712011132594036
67,25 100 1000,0.6896101744834986,0.751412436787018,0.749758689977653
68,25 500 10,0.7860605639252959,0.6949152589517799,0.6874213407085744
69,25 500 50,0.7686863309245998,0.7288135556177905,0.728450756520932
70,25 500 100,0.8537257849159887,0.7457627138849032,0.7455587216962343
71,25 500 1000,0.873934807076966,0.7231638461856519,0.7164228015479855
72,25 1000 10,0.7907490521501013,0.7005649707411642,0.690195184932027
73,25 1000 50,0.7879253386777673,0.7118644141881479,0.7068355931139972
74,25 1000 100,0.7090069170052049,0.7514124340930227,0.7485768265095584
75,25 1000 500,0.8010498662452913,0.6836158181987914,0.6749209678498292
76,50 10 25,0.7244119869787141,0.7401129933400342,0.7400815806539498
77,50 10 100,0.7473272644193832,0.6892655384069108,0.6814875431896709
78,50 10 500,0.7528082819308265,0.73446327582591,0.729861053485649
79,50 10 1000,0.7365040809421216,0.7457627054661681,0.7431056897076315
80,50 25 10,0.6839819382139518,0.7683615866353957,0.7703111294482367
81,50 25 100,0.7182218961123019,0.7401130017587694,0.7399231052851979
82,50 25 500,0.7822775631974646,0.7627118580085409,0.7618016039399688
83,50 25 1000,0.9030710627130196,0.7231638381036661,0.7222846623952605
84,50 100 10,0.7528300716378594,0.7457627165788985,0.7468804310045186
85,50 100 25,0.7377971919242945,0.7627118637332808,0.7632224384517962
86,50 100 500,0.8761381133128021,0.6666666683504137,0.6518561855698026
87,50 100 1000,0.7683214457695093,0.7401129960340295,0.7393625531556567
88,50 500 10,0.7013364902323922,0.7118644141881479,0.7039824160469137
89,50 500 25,0.6392034958984892,0.802259894750886,0.8015943751237868
90,50 500 100,0.7832161245373009,0.7231638407976614,0.7179081367427743
91,50 500 1000,0.8829088722918667,0.7062146855612933,0.7032820386064912
92,50 1000 10,0.6649061067629669,0.7683615893293909,0.765480881083718
93,50 1000 25,0.8188108791739254,0.7231638407976614,0.7256626118044466
94,50 1000 100,0.8458490903768162,0.73446327582591,0.7325490196078431
95,50 1000 500,0.8136500086488023,0.751412436787018,0.748373918185239
96,100 10 25,0.780232566898152,0.6892655330189204,0.6866981680065792
97,100 10 50,0.7484758482814509,0.6949152616457751,0.691721815859747
98,100 10 500,0.9054674799159422,0.7401130017587694,0.7402710519361118
99,100 10 1000,0.8017319124297234,0.7231638492163965,0.7146642112244753
100,100 25 10,0.7513704478403943,0.7288135529237952,0.7286414296615417
101,100 25 50,0.7309190119053685,0.7231638381036661,0.7241571080987139
102,100 25 500,0.8248005984193187,0.7457627081601633,0.7427228470706732
103,100 25 1000,0.8827740647698527,0.7231638407976614,0.7224282943707404
104,100 50 10,0.6931756387996135,0.7683615866353957,0.7680595648221548
105,100 50 25,0.7142439747260789,0.740112990646039,0.7402566281070954
106,100 50 500,0.8381924979430807,0.6949152478390495,0.6892956378471474
