,network_structure,loss,acc,f1
0,10,0.8022607063169533,0.649717513450795,0.6496797549429129
1,25,0.7132360359369698,0.7344632815506499,0.733874936933041
2,50,0.7215140637031383,0.740112990646039,0.7346578595895693
3,100,0.7172553040887003,0.7627118637332808,0.7588660864352165
4,500,0.748452853685045,0.7740113014555247,0.7707571302513969
5,1000,0.8437791156903499,0.7118644088001574,0.7069992713557071
6,10 25,0.7183306681907783,0.7175141236202865,0.7143674831733421
7,10 50,0.7369938408587612,0.751412426011037,0.7496185780657577
8,10 100,0.7255834442074016,0.7118644003814223,0.7133038868887925
9,10 500,0.8217900425700818,0.7175141263142818,0.716619223023164
10,10 1000,0.8198739761686594,0.7062146855612933,0.706707392042186
11,25 10,0.7230544258645699,0.7683615812474052,0.7692690600665224
12,25 50,0.7986454765001932,0.7344632731319147,0.7299705211102779
13,25 100,0.7399193738813454,0.7570621489131518,0.7564451706608569
14,25 500,0.8570296989995881,0.7288135529237952,0.7239057239057237
15,25 1000,0.7061136886898407,0.7627118637332808,0.7615597861563504
16,50 10,0.7386217982755543,0.7401129963707789,0.7370962370962371
17,50 25,0.7064711522247832,0.7570621543011423,0.7567925105580467
18,50 100,0.7707077490407869,0.8079096122650103,0.8056948351065998
19,50 500,0.833918035030365,0.7344632788566546,0.7337092731829573
20,50 1000,0.8566524861222606,0.7288135640365255,0.7292531550119739
21,100 10,0.7484298809773504,0.7570621516071471,0.755512295763868
22,100 25,0.800281505463487,0.7344632704379195,0.7332833832833833
23,100 50,0.8694563393538954,0.7118644088001574,0.7073320811352
24,100 500,0.8326474926566,0.7514124340930227,0.749215229823223
25,100 1000,0.9319402208436007,0.7570621543011423,0.7530760867282678
26,500 10,0.7995007331088438,0.7740112960675342,0.7727545040629153
27,500 25,0.9005553749321544,0.7344632815506499,0.7320007032348804
28,500 50,1.0049390206902713,0.7401129963707789,0.7360542906992924
29,500 100,0.8691913303682359,0.7457627192728937,0.744626150681023
30,500 1000,1.0268502895441431,0.7005649653531737,0.697831950491525
31,1000 10,0.8319980172114184,0.7401129990647741,0.7395103507178633
32,1000 25,0.9207796383712251,0.7401129936767836,0.7369776193305603
33,1000 50,0.8593127943028165,0.7740112960675342,0.7715258244361775
34,1000 100,0.9371965012307895,0.7457627138849032,0.7461296247704015
35,1000 500,1.0876864444064556,0.6892655330189204,0.681544234393113
36,10 25 50,0.8025629648381034,0.7627118580085409,0.7608683503274349
37,10 25 100,0.7517504941272197,0.7457627138849032,0.7434504546155031
38,10 25 500,0.7376995995893316,0.7344632815506499,0.730996429730607
39,10 25 1000,0.8041716797203667,0.7175141232835371,0.7150141834106784
40,10 50 25,0.7437077511501851,0.6892655387436603,0.6790980386486004
41,10 50 100,0.8179271079726138,0.7514124287050322,0.7502836169502837
42,10 50 500,0.8156070520648848,0.7288135529237952,0.7225523120640661
43,10 50 1000,0.7826246962708941,0.7231638381036661,0.7232525893240179
44,10 100 25,0.74844850052548,0.779661018969649,0.7782692600680514
45,10 100 50,0.7611341587567734,0.7570621543011423,0.7556615292464349
46,10 100 500,0.7709459500797724,0.7231638354096709,0.7227926000975646
47,10 100 1000,0.7908456958619888,0.7401130017587694,0.7377465159643378
48,10 500 25,0.8553084195670435,0.7344632707746689,0.7332054633094517
49,10 500 50,0.7433858483524646,0.7231638407976614,0.7192229740773429
50,10 500 100,0.846150868693314,0.7118644003814223,0.7113547327579183
51,10 500 1000,0.7189179982169199,0.7740112933735389,0.7757236227824462
52,10 1000 25,0.7431297541338172,0.7344632815506499,0.7367235574132126
53,10 1000 50,0.7764407066302111,0.7231638354096709,0.7148689798314969
54,10 1000 100,0.8197871029040235,0.751412436787018,0.7494815595892647
55,10 1000 500,0.7130924311734862,0.7627118637332808,0.7620587063977324
56,25 10 50,0.707534905880858,0.7570621462191566,0.7551295426882282
57,25 10 100,0.7774221284241326,0.7570621543011423,0.754557552842663
58,25 10 500,0.8045789134704461,0.7514124229802923,0.744617023543198
59,25 10 1000,0.8966358799045369,0.7005649653531737,0.6996504148645516
60,25 50 10,0.8516045495615168,0.7514124340930227,0.7488921595256594
61,25 50 100,0.7827248640653104,0.7514124340930227,0.7501513352424857
62,25 50 500,0.8165379691932161,0.7570621435251613,0.753702682274111
63,25 50 1000,0.879616488507912,0.7288135556177905,0.7246472233814006
64,25 100 10,0.791488620520985,0.7627118637332808,0.762343189375834
65,25 100 50,0.8051133724929249,0.7570621462191566,0.7550137679239696
66,25 100 500,0.8608720050019733,0.7062146966740236,0.7004659414860175
67,25 100 1000,0.8060547389553092,0.7514124340930227,0.7487742283467308
68,25 500 10,0.8362349584951239,0.7231638465224013,0.7235743353945351
69,25 500 50,0.8907799747704113,0.706214682867298,0.7030188202601996
70,25 500 100,0.7514995437557415,0.7175141209262913,0.7144303916417859
71,25 500 1000,0.9066504307385892,0.7288135532605446,0.7295467108899945
72,25 1000 10,0.9264748487095374,0.7344632785199052,0.7294370948365286
73,25 1000 50,0.9100319675806552,0.7175141317022722,0.718308256494932
74,25 1000 100,0.9138631817311217,0.7401130017587694,0.7395832798528216
75,25 1000 500,0.9950926755107729,0.7005649734351594,0.6924890982033839
76,50 10 25,0.7299306998818608,0.7344632704379195,0.73338779956427
77,50 10 100,0.7338391262932685,0.779661018969649,0.7761248148320198
78,50 10 500,0.7174709557139941,0.7683615785534099,0.76523554405581
79,50 10 1000,0.8866748163255594,0.7627118691212713,0.7608488677613939
80,50 25 10,0.7605197079437601,0.7627118718152666,0.7570811374552934
81,50 25 100,0.847237280869888,0.7401129936767836,0.7396648605257875
82,50 25 500,0.9056472670560503,0.7401129933400342,0.7356789793528398
83,50 25 1000,0.8527094034825341,0.7005649791598993,0.6983097616654234
84,50 100 10,0.7743483323835384,0.7457627108541586,0.7440871644964124
85,50 100 25,0.8021201804532843,0.7740113041495199,0.7713471018419962
86,50 100 500,0.9023813524488675,0.7401129990647741,0.737497738992228
87,50 100 1000,0.8883659819425163,0.7457627138849032,0.7438812455043493
88,50 500 10,0.8576468582880699,0.751412426011037,0.7503872053872053
89,50 500 25,0.8303029914360261,0.7457627054661681,0.7441707422862356
90,50 500 100,0.8313789727997645,0.7344632842446451,0.7328484068837859
91,50 500 1000,0.9427057066879704,0.7683615893293909,0.7641317788376613
92,50 1000 10,0.819189498990269,0.7231638407976614,0.7185023788472064
93,50 1000 25,0.9127800787909556,0.6723163804765475,0.6608824773481156
94,50 1000 100,0.9152561112985773,0.7175141236202865,0.7157976717494673
95,50 1000 500,0.9370646931357303,0.7231638492163965,0.7162431962692063
96,100 10 25,0.7725330446399538,0.7683615758594147,0.7690599596872439
97,100 10 50,0.7599950641562037,0.7514124287050322,0.7483259970654929
98,100 10 500,0.8547403953843198,0.7514124313990275,0.7503613581802341
99,100 10 1000,1.036493549239164,0.7118644141881479,0.7101684877439972
100,100 25 10,0.7692895908813692,0.7457627165788985,0.746214705134893
101,100 25 50,0.8373915219711046,0.751412436787018,0.7501844054137216
102,100 25 500,0.9473090838577788,0.7288135583117857,0.7260325589035714
