,network_structure,loss,acc,f1
0,10,0.7828889088442097,0.6892655414376555,0.6890959636722349
1,25,0.7591782919431137,0.7231638354096709,0.7228055824099551
2,50,0.7551824228238251,0.7062146966740236,0.7061918503356223
3,100,0.7537225862007356,0.7231638465224013,0.7230460696480113
4,500,0.836844997890925,0.7231638492163965,0.7237092731829574
5,1000,0.8699680310858171,0.7231638354096709,0.7236601307189542
6,10 25,0.8402912758164487,0.6836158128108009,0.6823232323232323
7,10 50,0.8015262551900357,0.7288135613425303,0.7293728134056067
8,10 100,0.8434810278105871,0.7175141178955466,0.7171194307344543
9,10 500,0.7817643998706408,0.7514124313990275,0.748461130814072
10,10 1000,0.9705851940111926,0.6949152505330447,0.6951838981847809
11,25 10,0.7898709161133416,0.7288135667305208,0.7292002147074612
12,25 50,0.7991714295694383,0.7175141178955466,0.7173731873759036
13,25 100,0.8183963527787204,0.6836158128108009,0.6853957724604491
14,25 500,0.7874807866953187,0.7570621489131518,0.7569264069264069
15,25 1000,0.8666830921577195,0.6892655330189204,0.6911046385676712
16,50 10,0.8172608896837397,0.7288135556177905,0.7297421053492288
17,50 25,0.80508357993627,0.7570621516071471,0.7557077625570776
18,50 100,0.8744941788204645,0.745762711190908,0.7456209150326796
19,50 500,0.8233304892556143,0.751412436787018,0.7498233516047178
20,50 1000,1.0328367557902793,0.7175141317022722,0.7199983562638717
21,100 10,0.7707407949334484,0.751412436787018,0.7499851820240169
22,100 25,0.7735638315394774,0.7118644114941527,0.7121119920472672
23,100 50,0.8731299655585639,0.6949152505330447,0.6972569806511412
24,100 500,1.0125228624559393,0.7005649734351594,0.6921225989875875
25,100 1000,1.060898698655899,0.7118644030754175,0.7113149847094801
26,500 10,0.9297640842233,0.7118644057694128,0.709004233756709
27,500 25,0.8976921644587975,0.7231638434916566,0.7232061576368106
28,500 50,1.0069592248248516,0.6666666656564184,0.6591250577901063
29,500 100,0.9089355239760404,0.7175141232835371,0.7173731873759036
30,500 1000,1.0296854689969854,0.7118644003814223,0.7155954974582426
31,1000 10,1.0218497299205112,0.7288135556177905,0.727672312772984
