,network_structure,loss,acc,f1
0,10,0.7913156727613029,0.6836158128108009,0.6798417009842576
1,25,0.7411357720019454,0.7344632842446451,0.7339612339612339
2,50,0.7190350408607957,0.7288135667305208,0.7262523922098391
3,100,0.7383578170490803,0.7288135529237952,0.725782393706922
4,500,0.7172575081135594,0.7683615893293909,0.7635587568360678
5,1000,0.8169498470543468,0.7288135640365255,0.719111196065886
6,10 25,0.8037979872213246,0.6892655303249251,0.6882127521855913
7,10 50,0.7647577342340501,0.7401129879520438,0.7352941176470589
8,10 100,0.8104274185363856,0.700564968047169,0.700216346449337
9,10 500,0.766002072116076,0.7288135640365255,0.7296115800272084
10,10 1000,0.8246163789835353,0.7344632704379195,0.7324219626377899
11,25 10,0.7650381030335938,0.7344632734686641,0.735373054213634
12,25 50,0.7699212347720302,0.7457627084969127,0.7429906542056074
13,25 100,0.8316814390952978,0.7118644114941527,0.7099756690997566
14,25 500,0.8374411591702262,0.6666666740751536,0.6567525529181037
15,25 1000,0.847825787835202,0.7288135556177905,0.7257224955338164
16,50 10,0.7749464356966611,0.7231638465224013,0.7219847062912756
17,50 25,0.7541522713704297,0.7288135529237952,0.7259737774310359
18,50 100,0.8086602199549056,0.7401129936767836,0.7385096996215715
19,50 500,0.7915005465011812,0.7344632761626594,0.7343349396675402
20,50 1000,0.819710901228048,0.7344632788566546,0.7327304937659497
21,100 10,0.7355030229536154,0.7401129936767836,0.7377978563203119
22,100 25,0.76734522843765,0.7288135586485351,0.7292173923752872
23,100 50,0.8000025601036804,0.7570621516071471,0.7572726365179197
24,100 500,0.8350884624793704,0.7457627192728937,0.7427519779841761
25,100 1000,0.8939513863816773,0.7344632842446451,0.7289137877373171
26,500 10,0.7927767641126773,0.7457627165788985,0.7406474223383519
27,500 25,0.8328565184005909,0.7288135556177905,0.7247966495491248
28,500 50,0.7626883724315018,0.7627118664272761,0.7601137180576433
29,500 100,0.841692565187896,0.751412436787018,0.7491195273373491
30,500 1000,0.8883353835445339,0.7401129882887932,0.7429650241285368
31,1000 10,0.8193766329921571,0.7457627054661681,0.7432929696759203
32,1000 25,0.8331091771018033,0.7627118664272761,0.7628198981977707
33,1000 50,0.8926494909545123,0.7457627165788985,0.7435023061621525
34,1000 100,0.9766903738517546,0.7231638465224013,0.7207136944222099
35,1000 500,1.0061571005374024,0.7344632704379195,0.7304416716181423
36,10 25 50,0.8041612947054502,0.7231638465224013,0.7215054565341686
37,10 25 100,0.7837359834525545,0.7570621435251613,0.7560386473429951
38,10 25 500,0.850263227177205,0.7231638434916566,0.7185634289082565
39,10 25 1000,0.7639221283002088,0.706214682867298,0.7066329966329966
40,10 50 25,0.8060508619594036,0.7062146939800285,0.7051578098942711
41,10 50 100,0.8515472364964458,0.7344632815506499,0.7327304937659496
42,10 50 500,0.7615766383833804,0.7514124287050322,0.7491527000312764
43,10 50 1000,0.8478919257551937,0.7118644141881479,0.7042438111087996
44,10 100 25,0.8047497420661194,0.6949152478390495,0.6905640655640656
45,10 100 50,0.8476808997197339,0.7457627165788985,0.7440326325218413
46,10 100 500,0.8697380258538628,0.7118644057694128,0.7102039450009624
47,10 100 1000,0.7915553262004744,0.723163843828406,0.7214366510018758
48,10 500 25,0.8168581700594412,0.7231638411344108,0.7119845175400731
49,10 500 50,0.7699172314950975,0.7288135532605446,0.7216036851694486
50,10 500 100,0.8431121770944973,0.7005649653531737,0.7014349766624792
51,10 500 1000,0.783584752998783,0.6949152586150305,0.6937329587705529
52,10 1000 25,0.8040709394519612,0.6949152478390495,0.6914944594189877
53,10 1000 50,0.7956630018471325,0.7175141317022722,0.7096918767507002
54,10 1000 100,0.8107925670295112,0.740112990646039,0.7383554689684825
55,10 1000 500,0.8400844136873881,0.7175141205895419,0.7125034735933776
56,25 10 50,0.7489930492336467,0.745762711190908,0.7434115694433815
57,25 10 100,0.8162305772641284,0.7570621462191566,0.754089709316598
58,25 10 500,0.8396752392504848,0.7457627084969127,0.7446919517285183
59,25 10 1000,0.8190339507356201,0.7118644088001574,0.7016181118258934
60,25 50 10,0.7458166190459903,0.7118644088001574,0.7039923039923041
61,25 50 100,0.8141212736145925,0.7118644141881479,0.7100703507594401
62,25 50 500,0.8160296900797699,0.7514124340930227,0.7456004791853847
63,25 50 1000,0.8318495299183043,0.7118644114941527,0.7060036135666388
64,25 100 10,0.8879582787637657,0.7175141178955466,0.7161771881196342
65,25 100 50,0.7986900914186812,0.7344632842446451,0.7304426492890284
66,25 100 500,0.8067007529533515,0.6892655441316508,0.6764132553606238
67,25 100 1000,0.8382061437024908,0.7175141178955466,0.7153169902703534
68,25 500 10,0.8014862227574581,0.7570621489131518,0.7551227698286521
69,25 500 50,0.8917086380349715,0.683615821229536,0.6824715497854656
70,25 500 100,0.8380540811409385,0.7175141290082769,0.717188222090183
71,25 500 1000,0.8147632139550764,0.785310733789778,0.7817363712355218
72,25 1000 10,0.7095742959760677,0.751412436787018,0.7471189187796005
73,25 1000 50,0.8899086956250466,0.7231638492163965,0.7204624652319381
74,25 1000 100,0.9237816397753139,0.7175141317022722,0.7141731570558374
75,25 1000 500,0.9365785920013816,0.7401129936767836,0.7375687458081824
76,50 10 25,0.8412211160201811,0.7175141290082769,0.7131868136463447
77,50 10 100,0.8648094144244652,0.7175141178955466,0.717160874035755
78,50 10 500,0.8156533308621854,0.7118644030754175,0.7116358024691358
79,50 10 1000,0.8939066532641481,0.7288135640365255,0.7234596431835421
80,50 25 10,0.7869319808011674,0.7627118664272761,0.757595831125243
81,50 25 100,0.6983193839337193,0.7401129882887932,0.740386367218766
82,50 25 500,0.9223587486030018,0.706214693643279,0.6985493827160494
83,50 25 1000,1.0000476806850758,0.6836158155047961,0.6801031319179004
84,50 100 10,0.7860680946522514,0.7401129936767836,0.7364936711067284
85,50 100 25,0.8392106651586327,0.7005649788231499,0.6993811993811994
86,50 100 500,0.856926911294797,0.7570621489131518,0.7544580939171786
87,50 100 1000,0.9307727015624612,0.706214682867298,0.7044003250899803
88,50 500 10,0.8896214739751007,0.751412426011037,0.7513884660916625
89,50 500 25,0.8439444694141883,0.7005649737719088,0.6834085086355454
90,50 500 100,0.8321814759302948,0.7627118580085409,0.7569444444444445
91,50 500 1000,0.8063757362338783,0.7740112933735389,0.7723109834377424
92,50 1000 10,0.7718347189790111,0.7514124340930227,0.7479776639774304
93,50 1000 25,0.9427233974812395,0.7401130017587694,0.7377629050514622
94,50 1000 100,0.8273925188571046,0.7457627135481538,0.7384054194893173
95,50 1000 500,0.9831136229348048,0.7627118637332808,0.7628767991681039
96,100 10 25,0.8013673589727973,0.740112990646039,0.7376387827335645
97,100 10 50,0.807360325492708,0.751412436787018,0.7489443410201604
98,100 10 500,0.9370743487514345,0.7118644057694128,0.7069571779928285
99,100 10 1000,0.9326791059499406,0.6892655414376555,0.6834722945978808
100,100 25 10,0.8043322219686994,0.7288135667305208,0.7275353492766184
101,100 25 50,0.7650144537963436,0.7344632704379195,0.7329568097698749
102,100 25 500,0.8961269286392772,0.7514124287050322,0.7501705758264321
103,100 25 1000,0.858919132227278,0.7231638492163965,0.7212169241725892
